gid	RNAkb	gene	firstRPKM	expandedRPKM	finalRPKM	fractionMulti
100042352	0.711	LOC100042352	0.03	0.03	0.05	0.52
100042353	0.692	LOC100042353	0.00	0.00	0.00	0.00
100042355	0.756	LOC100042355	0.03	0.03	2.18	0.99
100042356	2.209	LOC100042356	0.04	0.04	0.03	0.00
100042357	1.173	LOC100042357	0.00	0.00	0.00	0.00
100042358	9.498	LOC100042358	0.02	0.02	0.03	0.38
100042359	1.251	LOC100042359	0.00	0.00	0.00	0.00
100042360	0.265	LOC100042360	0.00	0.00	0.00	0.00
100042361	2.804	LOC100042361	0.03	0.02	0.02	0.00
100042362	15.138	LOC100042362	0.00	0.00	0.00	0.00
100042363	0.481	LOC100042363	0.00	0.00	3.84	1.00
100042364	0.635	LOC100042364	1.61	0.69	0.58	0.00
100042365	0.651	LOC100042365	0.00	0.00	0.00	0.00
100042366	1.067	LOC100042366	0.00	0.00	0.00	0.00
100042367	0.441	LOC100042367	1.38	1.31	1.99	0.44
100042368	1.882	LOC100042368	0.00	0.00	0.00	0.00
100042369	1.190	LOC100042369	0.00	0.00	0.00	0.00
100042370	1.136	LOC100042370	0.00	0.00	0.00	0.00
100042371	1.505	LOC100042371	4.46	4.21	3.55	0.00
100042372	0.396	LOC100042372	0.00	0.00	0.00	0.00
100042373	4.236	LOC100042373	0.01	0.01	0.01	0.35
100042374	0.374	LOC100042374	0.33	0.31	0.37	0.28
100042375	1.152	LOC100042375	0.60	1.20	1.59	0.36
100042376	1.190	LOC100042376	0.00	0.00	0.00	0.00
100042377	246.500	LOC100042377	0.00	0.00	0.01	1.00
100042378	0.345	LOC100042378	14.49	13.69	11.73	0.01
100042379	0.404	LOC100042379	0.18	0.06	0.05	0.00
100042380	0.925	LOC100042380	0.00	0.00	0.00	0.00
100042381	0.651	LOC100042381	0.00	0.00	0.00	0.00
100042382	0.777	LOC100042382	14.72	13.19	11.21	0.01
100042383	3.994	LOC100042383	0.00	0.00	0.00	0.00
100042384	0.503	LOC100042384	0.05	0.05	0.04	0.00
100042385	4.797	LOC100042385	0.08	0.08	0.87	0.92
100042386	10.987	LOC100042386	0.00	0.00	0.01	1.00
100042387	1.702	LOC100042387	0.00	0.00	0.00	0.00
100042388	0.561	LOC100042388	0.39	0.37	26.19	0.99
100042389	2.775	LOC100042389	0.00	0.00	0.00	0.00
100042390	1.068	LOC100042390	0.25	1.10	0.93	0.00
100042391	2.702	LOC100042391	0.00	0.00	0.00	0.00
100042392	0.881	LOC100042392	0.19	0.18	0.66	0.77
100042393	7.635	LOC100042393	0.01	0.01	0.01	0.00
100042394	0.894	LOC100042394	0.03	0.03	0.03	0.00
100042395	2.189	LOC100042395	0.00	0.00	0.00	0.00
100042396	1.242	LOC100042396	0.00	0.00	0.05	1.00
100042397	0.556	LOC100042397	0.48	0.46	0.42	0.08
100042398	0.334	LOC100042398	0.15	0.14	0.29	0.60
100042399	0.685	LOC100042399	0.85	0.81	0.68	0.00
100042400	0.444	LOC100042400	1.10	1.04	0.92	0.05
100042401	2.198	LOC100042401	0.00	0.00	0.00	0.00
100042402	29.465	LOC100042402	0.02	0.02	0.04	0.57
100042403	0.242	LOC100042403	0.30	0.29	8.60	0.97
100042404	0.624	LOC100042404	0.00	0.00	0.03	1.00
100042405	1.254	LOC100042405	0.00	0.00	2.87	1.00
100042407	1.138	LOC100042407	7.78	3.12	2.65	0.01
100042408	0.606	LOC100042408	0.00	0.00	0.00	0.00
100042409	0.660	LOC100042409	0.00	0.00	0.00	0.00
100042410	0.345	LOC100042410	0.00	0.00	0.00	0.00
100042411	0.770	LOC100042411	0.00	0.00	0.03	1.00
100042412	1.190	LOC100042412	0.00	0.00	0.00	0.00
100042413	1.251	LOC100042413	0.00	0.00	0.00	0.00
100042414	0.378	LOC100042414	0.00	0.00	0.00	0.00
100042415	0.795	LOC100042415	0.03	0.03	0.12	0.79
100042416	1.577	LOC100042416	2.04	1.18	1.03	0.04
100042417	1.171	LOC100042417	0.00	0.00	0.00	0.00
100042418	1.038	LOC100042418	2.87	0.47	0.43	0.09
100042419	0.399	LOC100042419	0.00	0.00	0.00	0.00
100042420	0.814	LOC100042420	100.12	55.92	47.45	0.01
100042421	0.544	LOC100042421	0.58	0.55	0.57	0.19
100042422	1.044	LOC100042422	0.00	0.00	0.00	0.00
100042423	1.859	LOC100042423	0.01	0.01	0.04	0.79
100042424	0.611	LOC100042424	1.08	1.02	6.30	0.86
100042425	1.136	LOC100042425	0.00	0.00	0.00	0.00
100042426	0.709	LOC100042426	0.07	0.06	0.38	0.87
100042427	1.338	LOC100042427	0.67	0.64	0.93	0.42
100042428	2.189	LOC100042428	0.00	0.00	0.00	0.00
100042429	4.298	LOC100042429	0.00	0.00	0.00	0.00
100042430	2.331	LOC100042430	0.00	0.00	0.01	1.00
100042431	6.162	LOC100042431	0.04	0.03	0.07	0.65
100042432	0.395	LOC100042432	0.00	0.00	0.00	0.00
100042433	4.454	LOC100042433	0.00	0.00	0.00	1.00
100042434	0.407	LOC100042434	0.00	0.00	0.00	0.00
100042435	1.062	LOC100042435	0.00	0.00	0.00	0.00
100042436	0.339	LOC100042436	0.00	0.00	0.11	1.00
100042437	1.275	LOC100042437	0.00	0.00	0.00	0.00
100042438	0.265	LOC100042438	0.18	0.17	0.29	0.51
100042439	1.308	LOC100042439	4.08	3.86	3.36	0.03
100042440	2.699	LOC100042440	0.00	0.00	0.00	0.00
100042441	0.301	LOC100042441	0.00	0.00	0.00	0.00
100042442	0.273	LOC100042442	0.09	0.08	0.21	0.68
100042443	1.169	LOC100042443	0.00	0.00	0.00	0.00
100042444	0.411	LOC100042444	0.00	0.00	0.00	0.00
100042445	3.224	LOC100042445	0.03	0.03	0.04	0.42
100042446	0.872	LOC100042446	0.00	0.00	0.00	0.00
100042447	1.171	LOC100042447	0.02	0.02	0.03	0.50
100042448	2.661	LOC100042448	0.00	0.00	0.66	1.00
100042450	3.440	LOC100042450	6.20	6.38	5.61	0.04
100042451	32.848	LOC100042451	0.00	0.00	0.00	0.00
100042452	1.190	LOC100042452	0.00	0.00	0.00	0.00
100042453	0.671	LOC100042453	0.18	0.17	0.52	0.72
100042454	1.190	LOC100042454	0.00	0.00	0.00	0.00
100042455	1.105	LOC100042455	0.00	0.00	0.00	0.00
100042456	2.188	LOC100042456	0.02	0.02	0.02	0.00
100042457	2.101	LOC100042457	0.03	0.03	0.03	0.27
100042458	0.645	LOC100042458	0.11	0.11	0.09	0.00
100042459	0.466	LOC100042459	0.99	0.94	0.79	0.00
100042460	25.535	LOC100042460	0.00	0.00	0.00	0.00
100042461	1.461	LOC100042461	0.00	0.00	0.00	0.00
100042462	0.627	LOC100042462	0.00	0.00	0.74	1.00
100042463	0.273	LOC100042463	0.00	0.00	0.00	0.00
100042464	3.034	LOC100042464	1.72	2.76	2.37	0.02
100042465	1.712	LOC100042465	0.00	0.00	0.02	1.00
100042466	2.844	LOC100042466	0.01	0.01	0.02	0.62
100042467	0.398	LOC100042467	0.55	0.52	0.54	0.18
100042468	1.042	LOC100042468	0.00	0.00	0.00	0.00
100042469	1.062	LOC100042469	0.02	0.02	0.09	0.81
100042470	0.354	LOC100042470	0.00	0.00	0.00	0.00
100042471	0.366	LOC100042471	1.13	1.07	3.03	0.70
100042472	4.380	LOC100042472	0.00	0.00	0.00	0.00
100042473	0.956	LOC100042473	0.10	0.10	0.08	0.00
100042474	1.137	LOC100042474	0.00	0.00	0.00	0.00
100042475	2.189	LOC100042475	0.00	0.00	0.00	0.00
100042476	11.887	LOC100042476	0.06	0.03	0.05	0.52
100042477	0.557	LOC100042477	0.09	0.08	0.80	0.92
100042478	1.184	LOC100042478	2.08	0.53	0.50	0.10
100042479	0.400	LOC100042479	0.00	0.00	0.00	0.00
100042480	3.294	LOC100042480	2.95	2.79	2.37	0.00
100042481	1.357	LOC100042481	0.00	0.00	0.00	0.00
100042483	0.768	LOC100042483	0.83	0.78	0.71	0.07
100042484	0.628	LOC100042484	0.08	0.07	0.06	0.00
100042485	0.903	LOC100042485	0.00	0.00	0.00	0.00
100042486	1.137	LOC100042486	0.00	0.00	0.00	0.00
100042487	1.137	LOC100042487	0.00	0.00	0.00	0.00
100042489	0.602	LOC100042489	0.00	0.00	0.00	0.00
100042490	0.419	LOC100042490	0.23	0.22	0.19	0.00
100042491	0.367	LOC100042491	0.07	0.06	0.05	0.00
100042492	1.085	LOC100042492	0.00	0.00	0.00	0.00
100042493	0.870	LOC100042493	0.00	0.00	0.07	1.00
100042494	2.189	LOC100042494	0.00	0.00	0.00	0.00
100042495	1.251	LOC100042495	0.00	0.00	0.00	0.00
100042496	1.369	LOC100042496	9.60	5.70	4.83	0.00
100042497	23.193	LOC100042497	0.00	0.00	0.00	1.00
100042498	1.326	LOC100042498	8.10	3.21	2.75	0.02
100042499	2.487	LOC100042499	0.00	0.00	0.00	0.00
100042500	2.176	LOC100042500	0.43	0.20	0.17	0.00
100042501	0.651	LOC100042501	0.00	0.00	0.00	0.00
100042502	0.438	LOC100042502	0.28	0.26	0.26	0.17
100042503	0.498	LOC100042503	0.24	0.23	22.21	0.99
100042505	1.190	LOC100042505	0.00	0.00	0.00	0.00
100042506	0.533	LOC100042506	0.92	0.86	0.76	0.05
100042507	1.263	LOC100042507	0.04	0.04	0.16	0.78
100042508	1.507	LOC100042508	0.47	0.46	0.43	0.09
100042509	1.145	LOC100042509	0.00	0.00	0.00	0.00
100042510	1.479	LOC100042510	1.27	1.20	1.12	0.09
100042512	2.696	LOC100042512	0.00	0.00	0.00	0.00
100042513	7.623	LOC100042513	0.03	0.02	0.06	0.69
100042514	0.917	LOC100042514	0.03	0.03	0.03	0.00
100042515	0.506	LOC100042515	0.10	0.09	0.15	0.50
100042516	0.257	LOC100042516	0.00	0.00	0.00	0.00
100042517	0.642	LOC100042517	0.00	0.00	0.00	0.00
100042518	111.147	LOC100042518	0.01	0.01	0.02	0.58
100042519	9.650	LOC100042519	0.00	0.00	0.11	1.00
100042521	1.185	LOC100042521	0.00	0.00	0.00	0.00
100042522	0.263	LOC100042522	0.00	0.00	0.00	0.00
100042523	3.085	LOC100042523	0.02	0.03	0.04	0.33
100042524	3.145	LOC100042524	0.00	0.00	0.04	1.00
100042525	0.365	LOC100042525	0.00	0.00	2.98	1.00
100042526	1.044	LOC100042526	0.00	0.00	0.00	0.00
100042527	1.043	LOC100042527	0.00	0.00	0.00	0.00
100042528	4.213	LOC100042528	0.00	0.00	0.01	1.00
100042529	13.646	LOC100042529	0.03	0.46	0.63	0.38
100042530	0.311	LOC100042530	0.00	0.00	0.00	0.00
100042531	1.136	LOC100042531	0.00	0.00	0.00	0.00
100042532	1.136	LOC100042532	0.00	0.00	0.00	0.00
100042533	0.593	LOC100042533	0.12	0.12	1.18	0.91
100042534	0.213	LOC100042534	0.00	0.00	0.36	1.00
100042535	0.417	LOC100042535	0.00	0.00	0.05	1.00
100042536	4.279	LOC100042536	0.00	0.00	0.11	1.00
100042537	2.188	LOC100042537	0.00	0.00	0.00	0.00
100042538	1.190	LOC100042538	0.00	0.00	0.00	0.00
100042539	6.054	LOC100042539	0.00	0.00	0.01	1.00
100042540	1.731	LOC100042540	0.10	0.09	0.09	0.13
100042541	0.650	LOC100042541	0.00	0.00	0.00	0.00
100042542	0.597	LOC100042542	0.00	0.00	0.03	1.00
100042543	0.306	LOC100042543	0.08	0.08	0.13	0.48
100042544	0.872	LOC100042544	0.00	0.00	0.07	1.00
100042545	0.795	LOC100042545	0.00	0.00	0.00	0.00
100042546	1.171	LOC100042546	0.00	0.00	0.00	0.00
100042547	7.248	LOC100042547	0.01	0.01	0.09	0.91
100042548	1.238	LOC100042548	27.34	14.25	12.09	0.01
100042549	1.424	LOC100042549	0.03	0.03	0.08	0.68
100042550	2.699	LOC100042550	0.00	0.00	0.00	0.00
100042551	2.052	LOC100042551	0.00	0.00	0.00	0.00
100042552	0.594	LOC100042552	1.11	1.05	0.89	0.00
100042553	0.951	LOC100042553	14.33	3.20	2.72	0.01
100042554	0.955	LOC100042554	0.20	0.19	0.18	0.11
100042555	2.680	LOC100042555	0.00	0.00	1.08	1.00
100042557	0.466	LOC100042557	0.16	0.15	5.09	0.98
100042558	0.336	LOC100042558	0.22	0.21	0.18	0.00
100042560	0.628	LOC100042560	0.00	0.00	0.00	0.00
100042561	0.473	LOC100042561	0.00	0.00	8.75	1.00
100042563	2.699	LOC100042563	0.00	0.00	0.00	0.00
100042565	1.769	LOC100042565	0.00	0.00	0.00	0.00
100042566	0.700	LOC100042566	0.00	0.00	0.00	0.00
100042567	285.152	LOC100042567	0.01	0.01	0.02	0.64
100042568	0.456	LOC100042568	0.00	0.00	0.00	0.00
100042569	0.432	LOC100042569	0.17	0.16	0.18	0.25
100042570	2.352	LOC100042570	0.11	0.11	2.97	0.97
100042571	3.364	LOC100042571	0.16	3.25	2.76	0.00
100042572	1.190	LOC100042572	0.00	0.00	0.00	0.00
100042573	0.616	LOC100042573	0.00	0.00	0.00	0.00
100042574	0.354	LOC100042574	0.00	0.00	0.00	0.00
100042575	0.330	LOC100042575	0.00	0.00	0.06	1.00
100042576	0.378	LOC100042576	0.06	0.06	0.05	0.00
100042577	0.643	LOC100042577	0.00	0.00	0.03	1.00
100042578	1.171	LOC100042578	0.00	0.00	0.00	0.00
100042579	0.400	LOC100042579	0.00	0.00	0.00	0.00
100042580	3.406	LOC100042580	0.05	0.05	0.07	0.40
100042581	0.729	LOC100042581	0.00	0.00	0.00	0.00
100042582	0.499	LOC100042582	0.05	0.05	0.04	0.00
100042583	0.653	LOC100042583	0.00	0.00	0.39	1.00
100042584	0.773	LOC100042584	0.16	0.15	0.18	0.28
100042585	2.191	LOC100042585	0.00	0.00	0.00	0.00
100042586	1.043	LOC100042586	0.00	0.00	0.00	0.00
100042588	0.579	LOC100042588	0.00	0.00	0.00	0.00
100042589	0.437	LOC100042589	0.06	0.05	0.09	0.51
100042591	4.210	LOC100042591	0.00	0.00	0.00	0.00
100042592	1.136	LOC100042592	0.00	0.00	0.00	0.00
100042593	1.667	LOC100042593	0.00	0.00	0.00	0.00
100042594	1.169	LOC100042594	0.00	0.00	0.00	0.00
100042595	5.362	LOC100042595	0.00	0.00	0.00	0.00
100042596	1.448	LOC100042596	0.00	0.00	0.00	0.00
100042597	8.755	LOC100042597	0.02	0.02	0.05	0.66
100042598	0.666	LOC100042598	0.11	0.10	0.08	0.00
100042599	0.925	LOC100042599	0.00	0.00	0.00	0.00
100042600	0.225	LOC100042600	0.11	0.10	0.08	0.00
100042601	12.826	LOC100042601	0.00	0.00	0.03	1.00
100042602	1.622	LOC100042602	0.00	0.00	0.00	0.00
100042603	0.612	LOC100042603	0.12	0.11	0.09	0.00
100042604	1.032	LOC100042604	0.19	0.18	6.48	0.98
100042605	1.134	LOC100042605	0.13	0.12	0.38	0.73
100042606	1.126	LOC100042606	0.28	0.27	0.37	0.38
100042607	0.378	LOC100042607	0.00	0.00	0.00	0.00
100042609	2.211	LOC100042609	0.07	0.06	0.11	0.55
100042610	11.186	LOC100042610	0.01	0.01	0.05	0.82
100042611	0.713	LOC100042611	0.00	0.00	0.14	1.00
100042612	1.336	LOC100042612	0.04	0.03	0.03	0.00
100042613	3.442	LOC100042613	0.00	0.00	0.01	1.00
100042614	0.471	LOC100042614	0.00	0.00	0.17	1.00
100042615	1.157	LOC100042615	0.02	0.02	0.02	0.00
100042616	0.612	LOC100042616	9.01	5.53	4.73	0.01
100042619	2.700	LOC100042619	0.00	0.00	0.00	0.00
100042620	4.199	LOC100042620	0.00	0.00	0.00	0.00
100042621	1.086	LOC100042621	0.00	0.00	0.00	0.00
100042622	1.163	LOC100042622	0.04	0.04	0.15	0.78
100042623	0.434	LOC100042623	0.34	0.32	0.58	0.54
100042624	47.308	LOC100042624	0.00	0.00	0.01	1.00
100042625	0.794	LOC100042625	9.21	8.70	32.92	0.78
100042626	1.044	LOC100042626	0.00	0.00	0.00	0.00
100042627	0.969	LOC100042627	0.03	0.02	0.02	0.00
100042628	0.656	LOC100042628	0.00	0.00	0.03	1.00
100042629	2.786	LOC100042629	0.00	0.00	0.01	1.00
100042630	1.136	LOC100042630	0.00	0.00	0.00	0.00
100042631	0.225	LOC100042631	0.11	0.10	0.17	0.51
100042633	0.680	LOC100042633	6.35	2.88	2.43	0.00
100042634	0.511	LOC100042634	0.43	0.41	6.05	0.94
100042636	5.232	LOC100042636	0.00	0.00	0.00	0.00
100042637	1.190	LOC100042637	0.00	0.00	0.00	0.00
100042638	0.927	LOC100042638	5.13	1.49	1.28	0.02
100042639	0.705	LOC100042639	0.03	0.03	0.03	0.00
100042640	27.292	LOC100042640	0.06	0.06	0.78	0.94
100042641	0.318	LOC100042641	0.00	0.00	0.06	1.00
100042642	2.484	LOC100042642	0.01	0.01	0.01	0.00
100042643	2.472	LOC100042643	0.08	0.07	1.25	0.95
100042644	0.401	LOC100042644	0.43	0.40	15.51	0.98
100042645	0.460	LOC100042645	0.05	0.05	0.04	0.00
100042648	0.729	LOC100042648	0.20	0.19	0.16	0.00
100042649	2.702	LOC100042649	0.00	0.00	0.00	0.00
100042650	0.575	LOC100042650	0.13	0.12	0.17	0.40
100042651	1.561	LOC100042651	1.00	0.94	9.78	0.92
100042653	6.026	LOC100042653	0.00	0.00	0.00	0.00
100042654	1.190	LOC100042654	0.00	0.00	0.00	0.00
100042655	27.263	LOC100042655	0.01	0.01	0.02	0.52
100042656	0.450	LOC100042656	0.05	0.05	0.09	0.51
100042657	1.250	LOC100042657	0.00	0.00	0.00	0.00
100042658	0.474	LOC100042658	0.05	0.05	0.04	0.00
100042659	2.391	LOC100042659	0.00	0.00	0.00	0.00
100042660	0.792	LOC100042660	0.00	0.00	0.17	1.00
100042661	0.413	LOC100042661	0.41	0.39	2.02	0.84
100042662	24.886	LOC100042662	0.00	0.00	0.00	1.00
100042663	1.171	LOC100042663	0.00	0.00	0.00	0.00
100042664	1.136	LOC100042664	0.00	0.00	0.00	0.00
100042665	1.136	LOC100042665	0.00	0.00	0.00	0.00
100042666	0.444	LOC100042666	0.11	0.10	0.17	0.51
100042667	0.315	LOC100042667	0.00	0.00	0.00	0.00
100042668	2.189	LOC100042668	0.00	0.00	0.00	0.00
100042669	2.190	LOC100042669	0.00	0.00	0.00	0.00
100042670	0.538	LOC100042670	0.00	0.00	42.92	1.00
100042671	0.601	LOC100042671	0.24	0.23	1.26	0.85
100042673	3.988	LOC100042673	0.00	0.00	0.00	0.00
100042674	0.834	LOC100042674	0.26	0.25	0.21	0.00
100042675	0.716	LOC100042675	0.00	0.00	0.00	0.00
100042676	1.483	LOC100042676	0.07	0.06	0.05	0.00
100042677	0.993	LOC100042677	0.00	0.00	0.00	0.00
100042678	1.512	LOC100042678	0.18	0.17	0.14	0.00
100042679	0.523	LOC100042679	0.09	0.13	0.18	0.40
100042680	0.994	LOC100042680	0.00	0.00	0.02	1.00
100042681	3.457	LOC100042681	0.00	0.00	0.00	0.00
100042682	2.698	LOC100042682	0.00	0.00	0.00	0.00
100042683	16.548	LOC100042683	0.06	0.06	0.08	0.40
100042684	0.441	LOC100042684	0.00	0.00	0.00	0.00
100042685	3.218	LOC100042685	0.00	0.00	0.00	0.00
100042686	0.687	LOC100042686	0.00	0.00	0.00	0.00
100042687	2.892	LOC100042687	0.00	0.00	0.00	0.00
100042688	7.478	LOC100042688	0.00	0.00	0.00	0.00
100042689	2.698	LOC100042689	0.00	0.00	0.00	0.00
100042690	1.242	LOC100042690	0.00	0.00	0.00	0.00
100042691	0.951	LOC100042691	0.00	0.00	0.00	0.00
100042692	2.892	LOC100042692	0.00	0.00	0.00	0.00
100042693	0.334	LOC100042693	0.00	0.00	0.00	0.00
100042694	2.183	LOC100042694	0.00	0.00	0.00	0.00
100042695	3.299	LOC100042695	0.00	0.00	0.00	0.00
100042696	0.652	LOC100042696	0.00	0.00	0.00	0.00
100042697	10.670	LOC100042697	0.02	0.02	0.10	0.82
100042698	5.316	LOC100042698	0.00	0.00	0.00	1.00
100042699	12.806	LOC100042699	0.01	0.01	0.04	0.81
100042700	18.260	LOC100042700	0.01	0.01	0.04	0.79
100042701	6.511	LOC100042701	0.02	0.02	0.04	0.55
100042702	1.362	LOC100042702	0.00	0.00	0.00	0.00
100042703	3.457	LOC100042703	0.00	0.00	0.01	1.00
100042704	1.190	LOC100042704	0.00	0.00	0.00	0.00
100042705	0.650	LOC100042705	0.00	0.00	0.00	0.00
100042706	37.941	LOC100042706	0.01	0.01	0.02	0.58
100042707	1.362	LOC100042707	0.00	0.00	0.00	0.00
100042708	0.685	LOC100042708	0.00	0.00	0.00	0.00
100042709	1.171	LOC100042709	0.00	0.00	0.00	0.00
100042710	1.190	LOC100042710	0.00	0.00	0.00	0.00
100042711	1.362	LOC100042711	0.00	0.00	0.00	0.00
100042712	0.535	LOC100042712	0.59	0.56	0.65	0.28
100042713	0.694	LOC100042713	0.07	0.07	0.06	0.00
100042714	1.362	LOC100042714	0.00	0.00	0.00	0.00
100042715	2.515	LOC100042715	0.09	0.08	0.08	0.10
100042716	31.815	LOC100042716	0.01	0.01	0.02	0.62
100042717	1.362	LOC100042717	0.00	0.00	0.00	0.00
100042718	3.163	LOC100042718	0.00	0.00	0.00	0.00
100042719	3.124	LOC100042719	5.11	4.82	56.98	0.93
100042720	0.466	LOC100042720	0.10	0.10	0.67	0.87
100042721	1.320	LOC100042721	0.00	0.00	0.00	0.00
100042722	0.386	LOC100042722	0.06	0.06	0.05	0.00
100042724	6.026	LOC100042724	0.00	0.00	0.00	0.00
100042726	0.432	LOC100042726	0.96	0.91	2.25	0.66
100042727	0.666	LOC100042727	0.00	0.00	0.09	1.00
100042728	1.362	LOC100042728	0.00	0.00	0.00	0.00
100042729	0.639	LOC100042729	0.00	0.00	0.03	1.00
100042730	0.389	LOC100042730	1.13	0.47	0.40	0.00
100042731	1.362	LOC100042731	0.00	0.00	0.00	0.00
100042732	0.437	LOC100042732	0.00	0.00	0.00	0.00
100042734	1.007	LOC100042734	0.75	0.71	13.20	0.95
100042735	1.362	LOC100042735	0.00	0.00	0.00	0.00
100042736	0.727	LOC100042736	0.20	0.19	0.19	0.14
100042737	132.436	LOC100042737	0.01	0.01	0.04	0.76
100042738	4.960	LOC100042738	1.56	0.28	0.25	0.06
100042739	1.362	LOC100042739	0.00	0.00	0.00	0.00
100042740	0.701	LOC100042740	0.00	0.00	5.30	1.00
100042741	0.727	LOC100042741	0.84	0.79	3.31	0.80
100042742	1.362	LOC100042742	0.00	0.00	0.00	0.00
100042743	1.870	LOC100042743	0.01	0.01	0.01	0.00
100042744	0.709	LOC100042744	0.00	0.00	0.00	0.00
100042745	0.902	LOC100042745	0.00	0.00	0.58	1.00
100042746	2.322	LOC100042746	0.00	0.00	1.26	1.00
100042747	0.639	LOC100042747	0.81	4.90	4.87	0.15
100042748	2.057	LOC100042748	0.00	0.00	0.00	0.00
100042749	0.873	LOC100042749	0.22	0.21	0.27	0.33
100042750	2.701	LOC100042750	0.03	0.02	0.02	0.00
100042751	103.951	LOC100042751	0.00	0.00	0.02	1.00
100042752	12.823	LOC100042752	0.17	0.16	0.18	0.26
100042753	1.362	LOC100042753	0.00	0.00	0.00	0.00
100042754	22.264	LOC100042754	0.00	0.00	0.00	1.00
100042755	91.875	LOC100042755	0.00	0.00	0.02	1.00
100042756	1.362	LOC100042756	0.00	0.00	0.00	0.00
100042757	0.416	LOC100042757	1.29	1.33	1.26	0.11
100042758	1.939	LOC100042758	0.00	0.00	0.00	0.00
100042759	0.560	LOC100042759	0.00	0.00	0.00	0.00
100042760	0.560	LOC100042760	0.74	0.70	0.59	0.00
100042761	1.084	LOC100042761	0.00	0.00	0.00	0.00
100042762	1.020	LOC100042762	0.00	0.00	0.00	0.00
100042763	0.546	LOC100042763	0.85	0.80	3.59	0.81
100042764	4.950	LOC100042764	2.11	1.24	1.09	0.04
100042765	3.287	LOC100042765	0.00	0.00	0.00	0.00
100042766	1.051	LOC100042766	1.76	1.47	2.89	0.57
100042767	0.639	LOC100042767	0.23	0.22	0.28	0.33
100042768	0.745	LOC100042768	0.03	0.03	0.03	0.00
100042769	3.513	LOC100042769	0.04	0.04	0.04	0.25
100042770	0.762	LOC100042770	0.00	0.00	0.31	1.00
100042771	1.362	LOC100042771	0.00	0.00	0.00	0.00
100042772	42.878	LOC100042772	0.05	0.05	0.05	0.20
100042773	1.359	LOC100042773	0.74	0.70	4.55	0.87
100042774	13.278	LOC100042774	0.01	0.01	0.07	0.88
100042775	1.019	LOC100042775	4.74	2.13	1.80	0.00
100042776	1.851	LOC100042776	0.00	0.00	0.00	0.00
100042777	0.787	LOC100042777	0.62	0.59	12.30	0.96
100042778	0.785	LOC100042778	0.00	0.00	0.05	1.00
100042779	0.594	LOC100042779	0.00	0.00	0.03	1.00
100042781	5.984	LOC100042781	0.00	0.00	0.00	0.00
100042782	0.871	LOC100042782	0.00	0.00	0.00	0.00
100042783	4.890	LOC100042783	0.09	0.09	0.09	0.17
100042784	3.616	LOC100042784	1.85	1.76	1.50	0.01
100042785	0.693	LOC100042785	0.00	0.00	0.00	0.00
100042786	1.016	LOC100042786	0.00	0.00	0.82	1.00
100042787	2.048	LOC100042787	0.00	0.00	0.00	0.00
100042788	0.519	LOC100042788	0.19	0.18	2.25	0.93
100042789	0.722	LOC100042789	1.11	0.77	0.65	0.00
100042790	3.457	LOC100042790	0.00	0.00	0.01	1.00
100042791	0.633	LOC100042791	0.04	0.04	21.65	1.00
100042792	0.486	LOC100042792	0.60	0.57	14.48	0.97
100042793	1.058	LOC100042793	0.02	0.04	0.07	0.52
100042794	0.526	LOC100042794	0.19	0.18	0.15	0.00
100042795	0.643	LOC100042795	0.00	0.00	0.03	1.00
100042796	5.690	LOC100042796	0.00	0.00	0.05	1.00
100042797	0.767	LOC100042797	0.95	0.39	0.33	0.00
100042798	0.750	LOC100042798	3.15	2.98	2.52	0.00
100042799	1.220	LOC100042799	1.70	1.61	2.36	0.42
100042800	0.354	LOC100042800	0.00	0.00	0.00	0.00
100042801	0.534	LOC100042801	0.09	0.09	0.29	0.74
100042802	1.102	LOC100042802	0.00	0.08	0.09	0.21
100042803	24.888	LOC100042803	0.00	0.00	0.00	1.00
100042804	0.300	LOC100042804	0.00	0.00	0.13	1.00
100042806	0.660	LOC100042806	0.33	0.31	1.59	0.84
100042807	5.198	LOC100042807	0.05	0.03	0.97	0.97
100042808	0.641	LOC100042808	0.46	0.14	0.12	0.00
100042809	0.207	LOC100042809	0.00	0.00	0.00	0.00
100042810	5.234	LOC100042810	0.00	0.00	0.00	0.00
100042811	0.569	LOC100042811	0.04	0.04	6.25	0.99
100042812	0.478	LOC100042812	0.05	0.05	20.94	1.00
100042813	2.346	LOC100042813	0.01	0.01	0.02	0.50
100042814	0.889	LOC100042814	1.97	0.34	0.33	0.13
100042815	1.124	LOC100042815	5.77	1.82	1.54	0.00
100042816	0.399	LOC100042816	0.06	0.06	13.01	1.00
100042817	2.564	LOC100042817	0.00	0.00	0.00	0.00
100042818	1.062	LOC100042818	0.02	0.02	0.02	0.00
100042819	0.654	LOC100042819	0.00	0.00	0.00	0.00
100042820	0.440	LOC100042820	0.00	0.00	0.00	0.00
100042821	0.256	LOC100042821	5.33	5.04	6.08	0.30
100042823	1.394	LOC100042823	0.02	0.02	13.85	1.00
100042824	0.461	LOC100042824	0.05	0.05	5.86	0.99
100042825	3.879	LOC100042825	0.01	0.01	0.01	0.37
100042826	2.071	LOC100042826	0.01	0.01	0.01	0.00
100042827	0.933	LOC100042827	0.00	0.00	0.00	0.00
